title|id|cluster|total_hours
Ten Days in the Valley|695280.0|2|0.0
The Imitation Game|647310.0|8|0.0
KEEPER-the hunter of insect|717200.0|2|0.0
Space Crawl|675330.0|8|0.0
RageBall|660390.0|8|0.0
Sellsword VR|676460.0|8|0.0
Mecho Tales|714840.0|2|0.0
Road Redemption - Concept Art and Videos|725880.0|2|0.0
The Harvest VR|569510.0|4|0.0
River City Melee : Battle Royal Special|544630.0|3|0.0
Galactic Crew|693750.0|2|0.0
Jetman Go|665120.0|8|0.0
aMaze Achievements : darkness|710440.0|2|0.0
Hoo-Boy|707870.0|2|0.0
ASSASSINATION STATION|683430.0|2|0.0
GALACTIC FIELD：Strategy Edition 银河领域：策略版|711970.0|2|0.0
Business Tour. Starter Pack|716790.0|2|0.0
The Power Factory|707860.0|2|0.0
Resurgence: Earth United|674250.0|8|0.0
El Ministerio del Tiempo VR: El tiempo en tus manos|646360.0|8|0.0
LOGistICAL: Chile|706390.0|2|0.0
Cuphead - Official Soundtrack|704710.0|2|0.0
Captain 13 Beyond the Hero|704350.0|2|0.0
The Great Wobo Escape|564480.0|4|0.0
Cuphead|268910.0|1|0.0
Eared Hero|715980.0|2|0.0
Project Taurus|657080.0|8|0.0
Lost Shipwreck|696250.0|2|0.0
Cuco|715720.0|2|0.0
Throne of Lies® The Online Game of Deceit|595280.0|4|0.0
BRKÖUT|616690.0|4|0.0
Labyrinths of the World: Forbidden Muse Collector's Edition|695980.0|2|0.0
Arkaia: The Enigmatic Isle|619010.0|4|0.0
Make a word!|703870.0|2|0.0
Bermuda - Lost Survival|654690.0|8|0.0
Pursuit of Power® 2 : The Chaos Dimension|546120.0|3|0.0
Zup! 6 - OST|723000.0|2|0.0
Hexlide|684170.0|2|0.0
CANARI|672010.0|8|0.0
Lance A Lot: Enhanced Edition|684530.0|2|0.0
PaperCat|706980.0|2|0.0
Linench|719090.0|2|0.0
Pale Spectrum - Part Two of the Book of Gray Magic|554180.0|4|0.0
Sponchies|593670.0|4|0.0
Luzia|716980.0|2|0.0
KÀ|716970.0|2|0.0
"Dreams of ""O"""|716960.0|2|0.0
Cirque du Soleil|712410.0|2|0.0
Kurios|713150.0|2|0.0
Hare|681290.0|2|0.0
Ablepsia|713680.0|2|0.0
Legend of Hand|595560.0|4|0.0
Legend of Hand - Collector's Extras|714830.0|2|0.0
Legend of Hand - Soundtrack|714831.0|2|0.0
Deep Space 69|701480.0|2|0.0
ResumeMaker® Professional Deluxe 20|707280.0|2|0.0
Last Stonelord|641950.0|8|0.0
Cheap Golf|616520.0|4|0.0
Marty Thinks 4D|515890.0|3|0.0
Marty Thinks 4D Soundtrack|722720.0|2|0.0
Senko no Ronde 2 - Voice Pack|723320.0|2|0.0
Restoration: Nightmare Chronicles|707330.0|2|0.0
Brilliant Shadows - Soundtrack|435370.0|6|0.0
Descent: Road to Legend - Trials of Frostgate|712330.0|2|0.0
End of Days|694660.0|2|0.0
Senko no Ronde 2 - Rounder Karel|698224.0|2|0.0
Senko no Ronde 2 - Rounder Lili|698223.0|2|0.0
Moon VR Video Player|705160.0|2|0.0
Hentai - Soundtrack Of The Year (SOTY)|723200.0|2|0.0
Fish's Trip|701960.0|2|0.0
RuneSage|542030.0|3|0.0
BEAT.R.|713350.0|2|0.0
Twickles|695110.0|2|0.0
Harald: A Game of Influence|648340.0|8|0.0
Hippo Sports|698480.0|2|0.0
Crazy Dreamz: MagiCats Edition|690610.0|2|0.0
Low Desert Punk|709400.0|2|0.0
Operator Overload|499140.0|3|0.0
Rainbow Step|690400.0|2|0.0
Aw Nutz|707000.0|2|0.0
Bai Qu - Digital Artbook|696620.0|2|0.0
STYLY|693990.0|2|0.0
RPG Maker VX Ace - Pirate Ship Tiles|721052.0|2|0.0
RPG Maker VX Ace - Tragedy and Drama|721053.0|2|0.0
RPG Maker VX Ace - KHAS Ultra Lighting Script|721054.0|2|0.0
RPG Maker VX Ace - Pop! Horror City Character Pack 1|721050.0|2|0.0
RPG Maker MV - Fantastic Buildings: Medieval|721060.0|2|0.0
RPG Maker VX Ace - Ancient Dungeons: Winter|721051.0|2|0.0
Kritika Online|439350.0|6|0.0
Kritika Online: Free Elite Player's Pack|717030.0|2|0.0
Kritika Online: Elite Starter Pack|717031.0|2|0.0
Gurugedara|701010.0|2|0.0
Kritika Online: Elite Costume Pack|717032.0|2|0.0
Train Simulator: Gatwick Express BR Class 460 'Juniper' EMU Add-On|562373.0|4|0.0
CyberClub-2077|623050.0|8|0.0
Cyberoque|688370.0|2|0.0
Total War: WARHAMMER II|594570.0|4|0.0
World of Guns: US Army Guns Pack #1|724020.0|2|0.0
战术狂想1(Chimera of Tactics 1)|706920.0|2|0.0
Woodlands|646100.0|8|0.0
Glitch Simulator OST (Soundtrack)|702840.0|2|0.0
Iron Knight|714670.0|2|0.0
Hot Runback - VR Runner|721400.0|2|0.0
Glitch Simulator 2018|702090.0|2|0.0
The Guild 3|311260.0|1|0.0
EVE: Valkyrie – Warzone x11 Gold Capsule|708522.0|2|0.0
Hob|404680.0|0|0.0
Hob Official Soundtrack (FLAC+MP3)|719530.0|2|0.0
Project Nimbus|257030.0|1|1603.0
RAID: World War II|414740.0|0|0.0
RAID: World War II Special Edition Upgrade|707080.0|2|0.0
Crazy Mob|709890.0|2|0.0
The Surprising Adventures of Munchausen|696710.0|2|0.0
Cook, Serve, Delicious! 2!! Original Soundtrack|713690.0|2|0.0
DWVR|520750.0|3|0.0
Placement|700920.0|2|0.0
RAID: World War II Soundtrack|720860.0|2|0.0
Multiplayer Mini-Golf Game Source Code (Full Project)|704340.0|2|0.0
Fantasy Grounds - Chaotic Creatures (Token Pack)|722740.0|2|0.0
Fantasy Grounds - Lost Library of Thoth (5E)|710000.0|2|0.0
Snake Treasure Chest|721470.0|2|0.0
Fantasy Grounds - Tome of Beasts Pack 1 (Token Pack)|722690.0|2|0.0
Rocksmith® 2014 Edition – Remastered – Rockin’ Covers Song Pack|637743.0|8|0.0
Fantasy Grounds - Pathfinder Iconic Portrait Pack (PFRPG)|717100.0|2|0.0
Rocksmith® 2014 Edition – Remastered – Goldfinger - “99 Red Balloons”|637744.0|8|0.0
Rocksmith® 2014 Edition – Remastered – Seether - “Careless Whisper”|637746.0|8|0.0
Rocksmith® 2014 Edition – Remastered – Marilyn Manson - “Tainted Love”|637745.0|8|0.0
Rocksmith® 2014 Edition – Remastered – Halestorm - “Bad Romance”|637747.0|8|0.0
Temple Escape|712380.0|2|0.0
EVE: Valkyrie – Warzone|688480.0|2|0.0
EVE: Valkyrie – Warzone x5 Gold Capsule|708521.0|2|0.0
EVE: Valkyrie – Warzone x50 Gold Capsule|708530.0|2|0.0
Blanco Original Soundtrack|705200.0|2|0.0
EVE: Valkyrie – Warzone x2 Gold Capsule|708520.0|2|0.0
EVE: Valkyrie – Warzone Drifter Pack|700800.0|2|0.0
Pinball FX3 - Marvel Pinball Vengeance and Virtue Pack|646661.0|8|0.0
Pinball FX3 - Marvel Pinball Original Pack|646660.0|8|0.0
Pivot Puzzles|713830.0|2|0.0
Pinball FX3 - Core Collection|646673.0|8|0.0
Fantasy Grounds - Heroic Characters 17 (Token Pack)|722710.0|2|0.0
Pinball FX3 - Marvel Pinball Avengers Chronicles|646662.0|8|0.0
Pinball FX3 - Marvel's Women of Power|646663.0|8|0.0
Pinball FX3 - Star Wars™ Pinball|646664.0|8|0.0
Pinball FX3 - Star Wars™ Pinball: Heroes Within|646666.0|8|0.0
Pinball FX3 - Star Wars™ Pinball: The Force Awakens Pack|646667.0|8|0.0
Pinball FX3|442120.0|6|0.0
Pinball FX3 - Bethesda® Pinball|646668.0|8|0.0
Pinball FX3 - Balls of Glory Pinball|646669.0|8|0.0
Pinball FX3 - Aliens vs Pinball|646670.0|8|0.0
Pinball FX3 - Iron &amp; Steel Pack|646671.0|8|0.0
Pinball FX3 - Zen Classics|646672.0|8|0.0
Pinball FX3 - Marvel Pinball: Heavy Hitters|657421.0|8|0.0
Pinball FX3 - Marvel Pinball: Cinematic Pack|657422.0|8|0.0
Pinball FX3 - Marvel Pinball: Marvel Legends Pack|657420.0|8|0.0
Pinball FX3 - Medieval Pack|657423.0|8|0.0
Pinball FX3 - Star Wars™ Pinball: Balance of the Force|646665.0|8|0.0
Retro Dungeons|709220.0|2|0.0
BLUE REFLECTION - Sailor Swimsuits set A (Hinako, Sarasa, Mao)|688241.0|2|0.0
BLUE REFLECTION - Season Pass|704150.0|2|0.0
BLUE REFLECTION - Sailor Swimsuits set B (Yuzu, Shihori, Kei)|688242.0|2|0.0
Pinball FX3 - Sci-Fi Pack|657424.0|8|0.0
BLUE REFLECTION - Sailor Swimsuits set C (Lime, Fumio, Chihiro)|688243.0|2|0.0
BLUE REFLECTION - Sailor Swimsuits set D (Sanae, Ako, Yuri)|688244.0|2|0.0
BLUE REFLECTION - Sailor Swimsuits set E (Rin, Kaori, Rika)|688245.0|2|0.0
BLUE REFLECTION - Arland Maid Costumes (Yuzuki)|688246.0|2|0.0
BLUE REFLECTION - Arland Maid Costumes (Lime)|688247.0|2|0.0
Magic Potion Destroyer|676910.0|8|0.0
Hentai|704550.0|2|0.0
Hex: Origins|695420.0|2|0.0
MineFight|682970.0|2|0.0
Awakening|707340.0|2|0.0
Once upon a time|566410.0|4|0.0
Project X|662380.0|8|0.0
Drift (Over) Drive|447920.0|6|0.0
Jam Studio VR|670130.0|8|0.0
Viewpoints - Radioactive Edition|719900.0|2|0.0
The jungle|709720.0|2|0.0
Chromasia|689470.0|2|0.0
Airstrike One|713600.0|2|0.0
Planet Coaster - Spooky Pack|710490.0|2|0.0
Fruit Sudoku🍉 3|711090.0|2|0.0
Fruit Sudoku🍉 2|711080.0|2|0.0
Fruit Sudoku🍉 4|711100.0|2|0.0
Guardians of Life VR|694160.0|2|0.0
Bloodlines of Prima|686090.0|2|0.0
Photon Flux|632580.0|8|0.0
Real ★1942★|710390.0|2|0.0
Fantasy Grounds - Mythic Monsters #10: Sea Monsters (PFRPG)|718420.0|2|0.0
Crimson Sword Saga: Tactics|709670.0|2|0.0
Fantasy Grounds - Mythic Monsters #8: Abyssal (PFRPG)|718460.0|2|0.0
Fantasy Grounds - A08: Search for the Tri-Stone (5E)|718480.0|2|0.0
Fantasy Grounds - Islands of Plunder: Scourge of the Steaming Isle (5E)|718390.0|2|0.0
Sentient Noir: the Dark and Dank|695010.0|2|0.0
Beyond the Horizon|666850.0|8|0.0
DrumSim|707750.0|2|0.0
Krieg|655620.0|8|0.0
Niche - a genetics survival game|440650.0|6|42.0
Niche - a genetic survival game Soundtrack|712900.0|2|0.0
Warhammer 40,000: Space Wolf - Exceptional Card Pack|710300.0|2|0.0
Warhammer 40,000: Space Wolf|553210.0|4|0.0
Pylon: Rogue|386100.0|0|0.0
Holdfast: Nations At War|589290.0|4|0.0
Ancient Frontier|521790.0|3|0.0
Friday the 13th: The Game - Spring Break 1984 Clothing Pack|702660.0|2|0.0
One Night You're Crazy|697800.0|2|0.0
Brinko|701020.0|2|0.0
The Stray|713400.0|2|0.0
Project CARS 2 Season Pass|648301.0|8|0.0
Project CARS 2|378860.0|0|0.0
Zaccaria Pinball - Farfalla 2017 Table|699090.0|2|0.0
Scarlett's Dungeon|704950.0|2|0.0
HumanKind: The Awakening|687280.0|2|0.0
Keyboard Killers|699240.0|2|0.0
Age of Gladiators II|639300.0|8|0.0
The Search Soundtrack|720110.0|2|0.0
Tabletopia - Sub Terra + Expansions|409570.0|0|0.0
Perplexigon|641590.0|8|0.0
DC Universe Online™ - Episode 29: Riddled With Crime|720900.0|2|0.0
My Factory 我的工厂|702080.0|2|0.0
SteamWorld Dig 2 OST Feat. El Huervo|718690.0|2|0.0
Tactics 2: War|707770.0|2|0.0
OMSI 2 Add-on K-Bergbahn|708171.0|2|0.0
Mighty Party: Kingsguy Pack|714230.0|2|0.0
Nation War:Chronicles|669320.0|8|0.0
Shroom|712440.0|2|0.0
TS Marketplace: SECR 60FT Birdcage BR Crimson Add-on|623263.0|8|0.0
LOGistICAL: Norway|706380.0|2|0.0
TS Marketplace: SECR 60FT Birdcage SR Green Add-On|623265.0|8|0.0
TS Marketplace: SECR 60FT Birdcage SECR Crimson Lake Add-On|623264.0|8|0.0
Charlie the Duck|691250.0|2|0.0
Costumenaut|645240.0|8|0.0
Onager!|705440.0|2|0.0
DCS: Spitfire LF Mk IX|411920.0|0|0.0
Number World Adventure|702300.0|2|0.0
Butterfly Moment|711530.0|2|0.0
Caligo|629840.0|8|0.0
Raiders of the Broken Planet - Eternal Soldier Campaign|436180.0|6|0.0
My Little Worms|703210.0|2|0.0
Octopus Bar|708680.0|2|0.0
Raiders of the Broken Planet - Alien Myths Campaign|462600.0|6|0.0
Smart Junior Academy - Autumn|709160.0|2|0.0
SteamWorld Dig 2|571310.0|4|0.0
Achievement Hunter: Dogger|707600.0|2|0.0
Deep|666430.0|8|0.0
SpaceShot|675940.0|8|0.0
沙漠飞车 Desert Racer|698340.0|2|0.0
Idle Champions of the Forgotten Realms - Bruenor's Starter Pack|714850.0|2|0.0
Idle Champions of the Forgotten Realms - Celeste's Starter Pack|714860.0|2|0.0
Idle Champions of the Forgotten Realms - Nayeli's Starter Pack|714861.0|2|0.0
Unbalance|693300.0|2|0.0
Legion Tale|604040.0|4|0.0
Fantasy Grounds - Mini-Dungeon #026: Sanctuary of Exsanguination (5E)|614350.0|4|0.0
Echo Grotto|705870.0|2|0.0
Fantasy Grounds - Mini-Dungeon #023: The Aura of Profit (5E)|614300.0|4|0.0
Autocraft|287220.0|1|3920.0
Miner Ultra Shooter|708610.0|2|0.0
openCanvas 7|398810.0|0|0.0
MEG 9: Lost Echoes|405190.0|0|0.0
Tricolour Lovestory|668630.0|8|0.0
NEUTRANS|690690.0|2|0.0
Containment Corps|693830.0|2|0.0
Fantasy Grounds - 5E Mini-Dungeon #022: Pleasure Den (5E)|614290.0|4|0.0
Dr. Cares - Pet Rescue 911|679770.0|8|0.0
SnappleNoid|710080.0|2|0.0
Crossout - The Tramp Pack|708500.0|2|0.0
Crossout - The Inventor pack|719670.0|2|0.0
Crossout - Snake Bite Pack|708490.0|2|0.0
Monster partner|701620.0|2|0.0
A Plot Story|699160.0|2|0.0
SPIIIDERS|711310.0|2|0.0
Trivia Vault: Mini Mixed Trivia 4|710120.0|2|0.0
Train Simulator: BR Class 419 MLV BEMU Add-On|621924.0|8|0.0
Blast Out|391530.0|0|0.0
The Journey Down: Chapter Three|579760.0|4|0.0
Stellaris: Synthetic Dawn Story Pack|642750.0|8|0.0
Another Lost Phone: Laura's Story|689910.0|2|0.0
Steel Division: Normandy 44 - Second Wave|710800.0|2|0.0
Mystic Melee|454770.0|6|0.0
MarksmanVR|636950.0|8|0.0
Tombé Drums VR|632620.0|8|0.0
JumpFist|707470.0|2|0.0
Trivia Vault: Mini Mixed Trivia 3|710110.0|2|0.0
Zombies Berserk|693280.0|2|0.0
CHASER|682640.0|2|0.0
Geometry World|685120.0|2|0.0
Solenars Edge Rebirth: Nathuz Soundtrack|698510.0|2|0.0
Story of the Survivor : Prisoner|676210.0|8|0.0
Project Mercury|702150.0|2|0.0
BLOKDODGE|683670.0|2|0.0
The Thing: Space X|709700.0|2|0.0
NosTale - Fairy Elemental Pack|687251.0|2|0.0
Chess Ultra: Pantheon game pack|638010.0|8|0.0
Megatronic Void|706690.0|2|0.0
Robo-orders|703750.0|2|0.0
Caves!|704490.0|2|0.0
Magic and Challenge RPG|704500.0|2|0.0
Dialogue: A Writer's Story|654390.0|8|0.0
Guardians of Ember|463680.0|6|0.0
Surviving in the forest|704460.0|2|0.0
Guardians of Ember - Deluxe DLC|679010.0|8|0.0
Guardians of Ember - Ultimate DLC|679020.0|8|0.0
Morphite|661740.0|8|0.0
Booty Diver|651610.0|8|0.0
Supersonic Tank Cats|701080.0|2|0.0
Goro|710270.0|2|0.0
Interstellar Invaders|680190.0|8|0.0
SpaceDweller|599510.0|4|0.0
Super Hydorah|628800.0|8|0.0
Pankapu - Episode 2|522750.0|3|0.0
Outskirts|532900.0|3|0.0
GUNS UP!|446150.0|6|0.0
Terroir|559910.0|4|0.0
Company of Heroes 2 - David Sheldrick Trust Charity Pattern Pack|691120.0|2|0.0
Football Mogul 18|683600.0|2|0.0
Rocksmith® 2014 Edition – Remastered – Thrice Song Pack|637739.0|8|0.0
Rocksmith® 2014 Edition – Remastered – Thrice - “The Artist in the Ambulance”|637740.0|8|0.0
Rocksmith® 2014 Edition – Remastered – Thrice - “Deadbolt”|637741.0|8|0.0
Ogre - Deluxe Official Soundtrack|677090.0|8|0.0
MachiaVillain|555510.0|4|0.0
SWARMRIDER OMEGA|714240.0|2|0.0
Rocksmith® 2014 Edition – Remastered – Thrice - “Stare at the Sun”|637742.0|8|0.0
Amiss 13: the Curse|684830.0|2|0.0
Chainsaw Warrior - The Official Soundtrack|706970.0|2|0.0
Simulator hipstera 2k17|699450.0|2|0.0
VIRUS OF SURVIVORS:LIFE SIMULATOR|709020.0|2|0.0
Lone Warrior|633880.0|8|0.0
Crankies Workshop: Whirlbot Assembly|707370.0|2|0.0
City of Brass|301840.0|1|0.0
Trivia Vault: Mini Mixed Trivia 2|706330.0|2|0.0
Brain Machine|601120.0|4|0.0
Food Mahjong|707610.0|2|0.0
AESCULAP® OrthoPilot®Elite VR Palpation|686950.0|2|0.0
Jigsaw Puzzles|707850.0|2|0.0
Magic Forest|672290.0|8|0.0
BLACK DAY|696650.0|2|0.0
NosTale|550470.0|3|0.0
Voxelaxy|681750.0|2|0.0
StockUp|713100.0|2|0.0
Orb The Ball|711450.0|2|0.0
Orbs|660450.0|8|0.0
BadRobots VR|709370.0|2|0.0
Solenars Edge Rebirth: SqueakyWafflez Soundtrack|698430.0|2|0.0
Silicon Zeroes|684270.0|2|0.0
Endless Legend™ - Digital Artbook|718570.0|2|0.0
Silicon Zeroes - Original Soundtrack|715420.0|2|0.0
Fell Cargo (eBook) / Art of Man O' War: Corsair|677130.0|8|0.0
Mr. Dubstep|654610.0|8|0.0
Res Judicata: Vale of Myth - Add Map Pictures|709960.0|2|0.0
Level Up|665830.0|8|0.0
Eddy紫 ~Eddy Violet~ Soundtrack 原声音乐专辑|707360.0|2|0.0
Galaxy Girls - Dakimakuras|576612.0|4|0.0
Best Time Kill|678670.0|8|0.0
Huygens Principle|678770.0|8|0.0
Jellyfish|700440.0|2|0.0
Tower Miners|690260.0|2|0.0
Chaos and the White Robot|698950.0|2|0.0
DUELEUM|689830.0|2|0.0
Alchemage|691390.0|2|0.0
Kamikaze Cube|708430.0|2|0.0
Crap Attack|699950.0|2|0.0
Rise of Man|670490.0|8|0.0
Somewhere on Zibylon|631920.0|8|0.0
Swords and Sandals Medieval|672970.0|8|0.0
Postity|646400.0|8|0.0
Microtransaction Simulator|689090.0|2|0.0
OMEGA PATTERN - OST|713240.0|2|0.0
Vienna Automobile Society|539560.0|3|0.0
NBA 2K18|577800.0|4|0.0
The Hero Project: Redemption Season - The YouPower Project|700430.0|2|0.0
Divinity: Original Sin 2|435150.0|6|6924.0
Divinity: Original Sin 2 - Divine Ascension|715950.0|2|0.0
Flight Sim World: Epic Approaches Mission Pack|630910.0|8|0.0
The First Tree|555150.0|4|0.0
Grand Academy for Future Villains|711240.0|2|0.0
Ashes of the Singularity: Escalation - Juggernaut DLC|649310.0|8|0.0
Fugl|643810.0|8|0.0
OSES|704990.0|2|0.0
BAJA: Edge of Control HD|623090.0|8|0.0
Puzzle Pirates: Dark Seas|552110.0|4|0.0
Duck Season|503580.0|3|0.0
Train Sim World®: Great Western Express|577350.0|4|0.0
MasterpieceVR|504650.0|3|0.0
Puzzle Pirates - Eminent Explorer Pack|638630.0|8|0.0
Puzzle Pirates - Defiant Armada pack|704900.0|2|0.0
Botlike - a robot's rampage|643830.0|8|0.0
Botlike - a robot's rampage - Soundtrack|714600.0|2|0.0
Botlike - a robot's rampage - S.I.R. 9000 skin|714710.0|2|0.0
NeoBoom|696400.0|2|0.0
Fantasy Grounds - Slaughter at Splinterfang Gorge (5E)|713130.0|2|0.0
Fantasy Grounds - Feasting at Lanterngeist (5E)|711270.0|2|0.0
Fantasy Grounds - Mythic Monsters #6 - Oozes Too (PFRPG)|711280.0|2|0.0
Fantasy Grounds - 20 Things #17: Goblin Lair|713900.0|2|0.0
Fantasy Grounds - Feats of Legend: 20 Infernal Feats (PFRPG)|710060.0|2|0.0
Fantasy Grounds - Into the Wintery Gale (PFRPG)|709680.0|2|0.0
TangramsVR|700940.0|2|0.0
Space Fighter|691540.0|2|0.0
Fantasy Strike|390560.0|0|0.0
Fantasy Strike Original Soundtrack|640040.0|8|0.0
Red Planet: Survive|498630.0|3|0.0
Road Redemption: Name A Character|625500.0|8|0.0
The Witch's Isle|701860.0|2|0.0
Crypt Hunter|693790.0|2|0.0
Fantasy Grounds - Pathfinder RPG - Ultimate Magic (PFRPG)|715480.0|2|0.0
Bunka no Kenkyu - Revival of Queen Leyak -|521420.0|3|0.0
StroodleDoodle|641050.0|8|0.0
Fantasya Final Definitiva REMAKE|656120.0|8|0.0
Crystal City OST|685470.0|2|0.0
AngerForce: Reloaded|650780.0|8|0.0
TRYON|704700.0|2|0.0
Puzzle Pirates - Shadow Fleet pack|704930.0|2|0.0
NanoScape|698320.0|2|0.0
HIVESWAP: Act 1|623940.0|8|0.0
Plexarium|678530.0|8|0.0
HIVESWAP: Act 1 Original Soundtrack|680910.0|2|0.0
Hard Rock Zombie Truck|688590.0|2|0.0
The Battle Of Mahjong|700750.0|2|0.0
Wallpaper Transformer|680440.0|8|0.0
Cook, Serve, Delicious! 2!!|386620.0|0|0.0
Flairtender|586020.0|4|0.0
The Reckoning Day|630650.0|8|0.0
Voxel Turf|404530.0|0|0.0
Floor Plan: Hands-On Edition|673060.0|8|0.0
Short Stories Collection of Class Tangerine|701930.0|2|0.0
Crankies Workshop: Lerpbot Assembly|705430.0|2|0.0
Ys VIII: Lacrimosa of DANA / イースVIII-Lacrimosa of DANA-|579180.0|4|0.0
Tooth and Tail|286000.0|1|0.0
Station Generator|617360.0|4|0.0
B.C.E.|516960.0|3|0.0
Dragon's Lunch|663530.0|8|0.0
Hurl VR|680350.0|8|0.0
NASCAR Heat 2 - Hot Pass|706290.0|2|0.0
NASCAR Heat 2|670900.0|8|0.0
Street Fighter V - 2016 Summer Costume Bundle|691300.0|2|0.0
Hand of the Gods - Founder's Pack|695370.0|2|0.0
Achievement Hunter: Darkness 2|700790.0|2|0.0
Hand of the Gods - Starter Pack|707890.0|2|0.0
Resurgence|529920.0|3|0.0
Better Off Tread|656070.0|8|0.0
The market trader|699370.0|2|0.0
Mass O' Kyzt|713220.0|2|0.0
Captain Backwater|695830.0|2|0.0
Air Tactical|673760.0|8|0.0
The Legend of Heroes: Trails of Cold Steel - Sepith Pack|605330.0|4|0.0
The Legend of Heroes: Trails of Cold Steel - Valuable Healing Items Pack|605333.0|4|0.0
The Legend of Heroes: Trails of Cold Steel - Monstrous Ingredients Pack|605332.0|4|0.0
The Legend of Heroes: Trails of Cold Steel - Zeram Powder Pack|605334.0|4|0.0
The Legend of Heroes: Trails of Cold Steel - Handy Accessories Pack|605331.0|4|0.0
The Legend of Heroes: Trails of Cold Steel - Zeram Capsule Pack|605335.0|4|0.0
Station Generator - Early Access Builds|714660.0|2|0.0
Mana Spark|630720.0|8|0.0
Freshly fried shrimps seemed hot additionally named noth|699930.0|2|0.0
Underdone|666040.0|8|0.0
XAOC 罔市援護百寶箱|650261.0|8|0.0
XAOC 卍芷雲遊百寶箱|650280.0|8|0.0
Uplands Motel|704750.0|2|0.0
Blast|703260.0|2|0.0
The Nightmare from Beyond|684340.0|2|0.0
The Last Sorcerer|672320.0|8|0.0
Ear Buds: The Podcasting Documentary|696740.0|2|0.0
MineFight Soundtrack Edition|713110.0|2|0.0
Deadly Animal Duel|587790.0|4|0.0
Rogue Islands|501950.0|3|0.0
The Little Ball That Could|686450.0|2|0.0
Fallalypse|689520.0|2|0.0
Soldiers Of Freedom|696500.0|2|0.0
DAMN!|680450.0|8|0.0
Screaming Eagles|655660.0|8|0.0
The Journey: Bob's Story|385410.0|0|0.0
Xenocite Clad|659720.0|8|0.0
Ragna Maya|707720.0|2|0.0
A Hat in Time - Soundtrack|356831.0|0|0.0
Vulture|689000.0|2|0.0
GOLDRUSHERS|710630.0|2|0.0
冒险之路(Adventure Road)|703090.0|2|0.0
VR Racket Ball|708360.0|2|0.0
Dealey Plaza Paintball|615070.0|4|0.0
SuperWurfels|672880.0|8|0.0
Lost with Dinosaurs|702200.0|2|0.0
FPV Drone Simulator|691730.0|2|0.0
Forbidden Love|675360.0|8|0.0
THORNYWAY|627460.0|8|0.0
Tower Offence!|671880.0|8|0.0
Dragon Lords: 3D Strategy|661960.0|8|0.0
Fishing Planet: Mighty Carp Pack|591980.0|4|0.0
Chicago 1930 : The Prohibition|623920.0|8|0.0
Z69: Original Soundtrack|692220.0|2|0.0
Surface: Game of Gods Collector's Edition|696020.0|2|0.0
Full-On Paintball|678450.0|8|0.0
Fjong|694980.0|2|0.0
Fjong - Original Soundtrack|706000.0|2|0.0
Exit VR|667440.0|8|0.0
Fear Of Nightmares: Madness Descent|692830.0|2|0.0
Pulses - Crystal Journeys|675830.0|8|0.0
Transport Defender|685310.0|2|0.0
Pixel Russia Streets|638690.0|8|0.0
Hard Minus|692290.0|2|0.0
Tank Warz!|707950.0|2|0.0
X-Plane 11 - Add-on: Aerosoft - Airport Dublin V2.0|623611.0|8|0.0
Until the last|709560.0|2|0.0
Code World|708190.0|2|0.0
TOTOBALL|696490.0|2|0.0
Bloody Zombies|449640.0|6|0.0
Viewpoints - Gold Edition|713770.0|2|0.0
His Chuunibyou Cannot Be Cured!|694520.0|2|0.0
Rabi-Ribi - Is the order a DLC?|532021.0|3|0.0
Matryoshka Strike|675960.0|8|0.0
Eternal Maze|652990.0|8|0.0
CrisisActionVR|648070.0|8|0.0
Rush to Adventure|674210.0|8|0.0
SUDOKU: CHAIN LEVEL PACK|709580.0|2|0.0
Robots: create AI|676620.0|8|0.0
Over My Dead Body (For You)|596390.0|4|0.0
TTV2|701470.0|2|0.0
Sliding Blocks|701970.0|2|0.0
Water Pipeline|704370.0|2|0.0
Mustdashe|699820.0|2|0.0
VirtuGO|699990.0|2|0.0
WAKFU - Chaos Pack|704540.0|2|0.0
Academia : School Simulator|672630.0|8|0.0
Torn Familjen|675040.0|8|0.0
Guardian|676850.0|8|0.0
F-5E: Aggressors Basic Fighter Maneuvers Campaign|602622.0|4|0.0
Castle Explorer - The Dark Below|694380.0|2|0.0
PianoBoard Server|692500.0|2|0.0
Scuffle Scoundrels|689120.0|2|0.0
ASTA : NEW PURE Server|617740.0|4|0.0
Crashimals|566980.0|4|0.0
Destination Dungeon: Crypts of Warthallow|702910.0|2|0.0
9th Dawn Classic - Clunky controls edition|679090.0|8|0.0
Cosmic Kites|606720.0|4|0.0
Tokyo Dark|687260.0|2|0.0
Pegasus Door|699790.0|2|0.0
Temporal Storm X: Hyperspace Dream|678010.0|8|0.0
Paladins® - VIP Pack|703350.0|2|0.0
Defendoooooor!! - Main title|709090.0|2|0.0
World of Guns: Machine Guns Pack #1|709210.0|2|0.0
Arma 3 Laws of War|571710.0|4|0.0
Insidia - Founder's Pack|695820.0|2|0.0
Insidia|592890.0|4|0.0
Tooth and Tail - Official Soundtrack|698760.0|2|0.0
Awakening: The Goblin Kingdom Collector's Edition|695960.0|2|0.0
Flight Sim World: Piper PA-28R Arrow III Add-On|630911.0|8|0.0
Chloe and Keith's Wedding|699340.0|2|0.0
Idle Champions of the Forgotten Realms|627690.0|8|0.0
Fantasy Grounds - Village Backdrop : Longbridge (5E)|711220.0|2|0.0
Citizen Package DLC|536240.0|3|0.0
Rise of One|688500.0|2|0.0
