|user_id|reviews_item_id|reviews_recommend|reviews_year|sa_compound|review_sentiment
32595|killerroo|313120|True|2015|-0.34|-1
32596|killerroo|730|True|2015|0.0|0
32597|killerroo|570|True|2014|-0.5106|-1
32598|76561198079880943|306460|True|2015|0.7506|1
32599|76561198045230293|236390|True|2013|0.0|0
32600|killinginter|291480|False|2016|-0.5445|-1
32601|Knight_957|211420|True|2016|0.0165|0
32602|Knight_957|113200|True|2014|0.6249|1
32603|76561198134496163|289970|False|2014|-0.0772|0
32604|killrrhubarb|3830|True|2013|0.9552|1
32605|76561197972609650|295110|False|2015|0.0164|0
32606|kon-games|42910|True|2015|0.34|0
32607|kon-games|363970|True|2015|0.0|0
32608|kon-games|301520|True|2015|0.0|0
32609|hnlocks|550|True|2013|0.0|0
32610|crackerfacee|730|True|2015|0.7003|1
32611|249758|220200|True|2013|0.6369|1
32612|kimbnm023|248570|True|2014|0.0|0
32613|kimbnm023|570|True|2015|0.4404|0
32614|76561198064071761|570|True|2014|0.5574|1
32615|BewareWeLive|391540|True|2015|-0.2584|-1
32616|BewareWeLive|373770|True|2016|0.4588|0
32617|BewareWeLive|4000|True|2014|0.7361|1
32618|BewareWeLive|332800|True|2014|0.0|0
32619|BewareWeLive|251990|True|2014|-0.6486|-1
32620|BewareWeLive|345370|True|2016|0.0|0
32621|BewareWeLive|427980|False|2016|0.8316|1
32622|BewareWeLive|354140|True|2015|0.9545|1
32623|BewareWeLive|241320|True|2015|0.0|0
32624|BewareWeLive|265930|False|2014|-0.4215|-1
32625|KoaloChildren|8930|True|2014|0.296|0
32626|KoaloChildren|730|True|2015|-0.4019|-1
32627|KoaloChildren|220|True|2013|0.0|0
32628|76561198086500439|440|True|2014|0.0|0
32629|andofishy|440|True|2014|0.0|0
32630|76561198092576259|50300|True|2016|0.6369|1
32631|76561198070939010|226700|True|2014|0.0|0
32632|76561198070939010|247910|True|2014|0.0|0
32633|76561198070939010|218620|True|2014|0.4404|0
32634|theformula|221380|True|2015|0.6486|1
32635|manuelitotd|205950|True|2014|0.0|0
32636|akene45|6800|True|2015|-0.5574|-1
32637|76561198035860222|488310|True|2016|0.9628|1
32638|76561198035860222|496250|True|2016|0.9659|1
32639|76561198035860222|446750|True|2016|0.802|1
32640|76561198040770224|72850|True|2015|0.9629|1
32641|76561198040770224|440|True|2014|-0.6705|-1
32642|76561198101819064|49520|True|2013|0.743|1
32643|76561198077109688|8930|True|2014|0.9153|1
32644|76561198127318540|304930|True|2014|0.0|0
32645|76561198016232690|295110|True|2015|0.6369|1
32646|76561198016232690|218620|True|2015|0.6369|1
32647|76561198016232690|359550|True|2016|0.6249|1
32648|76561198016232690|225540|True|2015|0.9217|1
32649|76561198016232690|4000|True|2015|0.8316|1
32650|76561198016232690|203140|True|2015|0.6369|1
32651|kingnoob29|24200|True|2016|0.8504|1
32652|kingnoob29|257370|True|2016|0.0|0
32653|76561198046980586|730|True|2015|0.4404|0
32654|76561198046980586|440|True|2013|0.9477|1
32655|76561198046980586|57690|True|2013|0.802|1
32656|KingRogue|730|True|2013|0.9118|1
32657|noone37363627|4000|False|2016|-0.7533|-1
32658|76561198094656452|730|True|2015|0.6369|1
32659|76561198094656452|570|True|2014|0.765|1
32660|King_Canis|219150|True|2013|-0.5994|-1
32661|kinit|362890|False|2016|0.8209|1
32662|kinit|235460|True|2014|0.9166|1
32663|Papanoida|301520|True|2015|0.0|0
32664|76561198054746815|365590|True|2016|0.6369|1
32665|kinshu|105450|True|2015|0.8555|1
32666|kinshu|55230|True|2015|0.5106|1
32667|kinshu|8930|True|2015|0.9432|1
32668|kinshu|212800|True|2015|0.5908|1
32669|kinshu|11610|True|2015|0.9571|1
32670|kinshu|252350|True|2015|0.3182|0
32671|kinshu|208090|True|2014|0.7783|1
32672|kinshu|440|True|2012|0.8126|1
32673|76561198097130336|249130|True|2014|0.0|0
32674|Kipikinson|264200|True|2015|0.6249|1
32675|Kipikinson|211420|False|2015|-0.3197|-1
32676|Kipikinson|201810|True|2015|0.7902|1
32677|Kipikinson|34900|True|2015|-0.6249|-1
32678|Kipikinson|330070|True|2015|0.932|1
32679|76561198088801581|224260|True|2014|0.0|0
32680|stressedout123|209870|True|2015|0.7814|1
32681|FezCoolCat|304930|True|2014|0.4404|0
32682|FezCoolCat|242720|True|2014|0.0|0
32683|FezCoolCat|238960|True|2014|0.4404|0
32684|KiraNotte|440|True|2013|0.0|0
32685|leejiajun|252490|True|2015|0.5574|1
32686|leejiajun|730|True|2015|0.5106|1
32687|leejiajun|440|True|2014|0.4215|0
32688|PurpleKirbyGaming|730|True|2015|0.4404|0
32689|76561198072137331|440|True|2016|0.8591|1
32690|AtlasTheAwesome|252490|True|2014|0.7905|1
32691|Crysis3|108710|True|2012|0.4215|0
32692|76561198059969798|8870|True|2014|0.8316|1
32693|76561198059969798|239350|True|2013|0.5423|1
32694|LegoBrownHat|440|True|2014|0.0|0
32695|LegoBrownHat|218620|True|2016|0.8047|1
32696|LegoBrownHat|304930|True|2015|0.5994|1
32697|kitt0|363970|True|2015|0.7506|1
32698|RedBearAKM|325610|True|2015|0.9687|1
32699|RedBearAKM|251060|True|2016|0.9488|1
32700|RedBearAKM|266130|True|2016|0.6369|1
32701|RedBearAKM|64000|True|2014|-0.9851|-1
32702|76561198076056874|440|True|2015|0.8126|1
32703|76561198070315347|48700|True|2013|0.6249|1
32704|76561198070315347|252490|True|2014|-0.6705|-1
32705|76561198070315347|221380|True|2014|0.7906|1
32706|76561198070315347|730|True|2014|0.3182|0
32707|76561198070315347|3910|True|2014|0.886|1
32708|76561198076601834|440|True|2013|0.5859|1
32709|76561198076601834|730|True|2015|0.3818|0
32710|76561198059955129|206210|True|2013|0.9465|1
32711|lhi0122|440|True|2015|0.0|0
32712|lhi0122|346010|True|2015|0.5106|1
32713|klxh|8850|True|2015|0.1531|0
32714|klxh|7670|True|2015|-0.2415|0
32715|klxh|8870|True|2014|0.0|0
32716|DiegoP_H1Z1|730|True|2015|0.0|0
32717|76561198055579125|207140|True|2015|0.8689|1
32718|76561198055579125|221640|True|2015|0.7351|1
32719|76561198055579125|248820|True|2015|0.8578|1
32720|76561198055579125|730|True|2015|0.6369|1
32721|76561198055579125|239350|True|2015|0.9062|1
32722|76561198055579125|247080|True|2015|-0.2768|-1
32723|76561198055579125|234390|True|2015|0.9334|1
32724|76561198055579125|240|True|2013|0.0258|0
32725|KLAUDEZ15|339600|False|2016|0.0|0
32726|KLAUDEZ15|570|True|2014|0.8934|1
32727|KLAUDEZ15|17500|True|2013|0.5106|1
32728|76561198005781441|730|True|2015|0.9036|1
32729|97184|252490|True|2015|0.0|0
32730|97184|4000|True|2014|0.0|0
32731|76561198111531052|280930|True|2014|0.7184|1
32732|76561198111531052|730|True|2015|0.0|0
32733|76561198111531052|203630|True|2016|0.0|0
32734|76561198111531052|8930|True|2015|0.0|0
32735|76561198111531052|246280|True|2014|0.0|0
32736|76561198111531052|239800|True|2014|0.4927|0
32737|76561198111531052|235250|True|2014|0.128|0
32738|76561198065432608|34900|True|2015|0.0|0
32739|76561198065432608|241930|True|2015|0.2648|0
32740|76561198065432608|72850|True|2015|0.8442|1
32741|76561198065432608|32800|True|2015|0.0|0
32742|76561198065432608|235250|True|2015|-0.6597|-1
32743|76561198065432608|346900|True|2015|0.0|0
32744|76561198065432608|730|True|2015|0.0|0
32745|76561198065432608|236370|True|2015|0.5106|1
32746|76561198065432608|255480|True|2015|0.3612|0
32747|76561198065432608|240|True|2014|0.4404|0
32748|76561198059501863|8930|True|2014|0.0|0
32749|76561198059501863|200170|True|2014|0.5859|1
32750|76561198079356660|261030|True|2013|0.5423|1
32751|76561198079356660|4000|True|2013|0.7724|1
32752|daymm|4000|True|2015|-0.6808|-1
32753|Zelonier|730|True|2014|0.9442|1
32754|Zelonier|4000|True|2014|0.0|0
32755|Zelonier|291550|True|2015|0.5994|1
32756|Zelonier|252490|True|2016|-0.1779|0
32757|Kashimeera|233250|True|2015|0.0|0
32758|76561197994995559|570|True|2014|0.4215|0
32759|76561197994995559|91700|True|2014|0.5267|1
32760|TheKingNegus|269730|True|2014|0.9967|1
32761|TheKingNegus|252950|True|2016|0.25|0
32762|76561198124029225|366845|True|2016|0.4404|0
32763|76561198099194434|244630|True|2014|-0.6486|-1
32764|ryanwh|209080|True|2014|0.6369|1
32765|ryanwh|24960|True|2014|0.25|0
32766|ryanwh|230050|True|2013|0.6249|1
32767|ryanwh|730|True|2014|0.0|0
32768|ryanwh|63380|True|2014|0.9531|1
32769|ryanwh|238430|True|2014|0.8849|1
32770|ryanwh|219640|True|2014|0.1027|0
32771|ryanwh|250500|True|2014|0.8555|1
32772|biscutbaker|4000|True|2016|0.4404|0
32773|76561198092466083|246280|False|2014|-0.0883|0
32774|76561198092466083|42910|True|2014|0.0|0
32775|76561198057511203|261570|True|2015|0.9468|1
32776|raider2knight|226320|True|2014|0.7906|1
32777|raider2knight|570|True|2013|-0.1461|0
32778|raider2knight|63380|True|2014|0.836|1
32779|auzankerencoy|218620|True|2016|0.0|0
32780|auzankerencoy|17500|True|2014|0.6369|1
32781|auzankerencoy|304930|True|2014|0.128|0
32782|Knightsy2|221640|True|2014|0.5423|1
32783|76561198031056726|206480|True|2014|0.0|0
32784|76561198081194124|232090|True|2015|0.0|0
32785|76561198107224454|55230|True|2014|0.743|1
32786|76561198044598568|213610|True|2016|-0.6908|-1
32787|76561198044598568|550|True|2015|0.0516|0
32788|76561197990972548|282560|False|2016|-0.2927|-1
32789|knoxy2001|245470|True|2014|0.25|0
32790|knoxy2001|620|True|2014|0.8402|1
32791|76561198051143828|730|True|2016|0.0|0
32792|HumanBoy|104200|True|2016|0.8928|1
32793|HumanBoy|4000|True|2016|0.8519|1
32794|HumanBoy|102500|True|2016|0.4707|0
32795|HumanBoy|46440|False|2016|0.0|0
32796|HumanBoy|346900|True|2015|0.9769|1
32797|HumanBoy|266070|True|2014|0.1481|0
32798|HumanBoy|209080|True|2014|0.9638|1
32799|76561198074231147|221100|False|2014|-0.2911|-1
32800|LiberationestZ|34900|True|2014|0.296|0
32801|LiberationestZ|359050|True|2015|0.296|0
32802|LiberationestZ|394360|True|2016|0.8834|1
32803|LiberationestZ|10|True|2015|0.926|1
32804|LiberationestZ|245620|True|2015|0.4404|0
32805|LiberationestZ|25890|True|2014|0.4404|0
32806|LiberationestZ|231430|True|2014|0.8625|1
32807|LiberationestZ|30|True|2015|-0.3412|-1
32808|LiberationestZ|300|True|2015|0.3182|0
32809|kodell|47410|False|2014|0.91|1
32810|kodell|246940|False|2014|0.9283|1
32811|kodell|335660|False|2015|0.0|0
32812|kodell|208460|False|2013|-0.5423|-1
32813|kodell|259170|False|2015|0.0|0
32814|killallthechickens|250900|True|2015|0.8484|1
32815|KingKeenz|730|True|2016|0.5106|1
32816|OuktoberFrist|383080|True|2015|0.0|0
32817|kojak2000|342200|True|2015|0.5994|1
32818|kojak2000|275850|True|2016|0.4019|0
32819|kojak2000|412740|True|2016|0.6908|1
32820|kojak2000|374570|True|2015|0.4007|0
32821|kojak2000|221100|False|2014|0.9192|1
32822|EARTHKOJOU|570|True|2015|0.3612|0
32823|76561198061408032|570|True|2014|0.7269|1
32824|haato|499540|True|2016|0.0|0
32825|haato|10180|True|2014|0.9786|1
32826|haato|310360|True|2015|0.0|0
32827|76561198031776309|730|True|2015|0.0|0
32828|Hunter101|218620|True|2014|0.9062|1
32829|yingxionglian|231430|True|2016|0.8957|1
32830|yingxionglian|6870|False|2014|-0.1027|0
32831|76561198086613935|550|True|2015|0.0|0
32832|76561198086613935|42700|False|2015|-0.0191|0
32833|76561198086613935|50300|True|2014|0.34|0
32834|76561198086613935|211420|False|2014|-0.4717|-1
32835|76561198086613935|49520|True|2014|0.6369|1
32836|76561198059576463|446020|False|2016|0.296|0
32837|76561198059576463|25000|False|2014|-0.2584|-1
32838|76561198059576463|236390|False|2016|0.0|0
32839|76561198033327402|377160|False|2016|0.9127|1
32840|Coop2303|218620|False|2015|0.8934|1
32841|KoopaRed|550|True|2013|0.0|0
32842|KooperAmused|4000|True|2015|0.8082|1
32843|LataeFrungJ|730|True|2016|0.0|0
32844|LataeFrungJ|204360|True|2015|0.0|0
32845|76561198068180282|10180|True|2013|0.0258|0
32846|Korimo|211820|True|2013|0.8271|1
32847|76561198027779192|256290|True|2014|0.939|1
32848|koshara|244710|True|2015|-0.6454|-1
32849|koshara|420|True|2014|-0.5719|-1
32850|koshara|356670|True|2015|0.0|0
32851|koshara|207610|True|2013|0.6249|1
32852|76561198158242440|349040|True|2016|0.9133|1
32853|KotaKuroGG|4000|True|2015|0.0|0
32854|KotaKuroGG|330830|True|2015|-0.4847|-1
32855|KotaKuroGG|22380|True|2015|0.5859|1
32856|KotaKuroGG|352460|True|2015|0.7964|1
32857|KotaKuroGG|377160|True|2015|0.4404|0
32858|KotaKuroGG|211420|False|2016|0.4404|0
32859|KotaKuroGG|105600|True|2014|0.8074|1
32860|luftwaffeuk|203770|True|2014|0.9827|1
32861|luftwaffeuk|25890|True|2014|0.6249|1
32862|SzechuanB|218620|False|2015|0.7096|1
32863|freeman259|313120|True|2015|0.5106|1
32864|freeman259|730|True|2015|0.0|0
32865|freeman259|218620|True|2014|0.6369|1
32866|freeman259|440|True|2014|0.7964|1
32867|zachwgtv|240|True|2013|0.0|0
32868|zachwgtv|570|True|2013|0.0|0
32869|zachwgtv|200260|True|2013|0.4404|0
32870|zachwgtv|202170|True|2013|0.0|0
32871|zachwgtv|110800|True|2013|0.8016|1
32872|zachwgtv|550|True|2013|0.6249|1
32873|76561198092638474|208090|True|2014|0.0|0
32874|76561198092638474|211820|True|2014|0.0|0
32875|76561198092638474|730|True|2013|0.0|0
32876|76561198092638474|202170|True|2014|0.0|0
32877|76561198092638474|216250|True|2014|0.0|0
32878|76561198073244209|252950|True|2015|0.2263|0
32879|76561198101968197|570|True|2015|0.7783|1
32880|76561198101968197|4000|True|2014|0.6249|1
32881|76561198101968197|440|True|2014|0.5267|1
32882|Rabid_Ghost|218620|False|2015|-0.2732|-1
32883|Krakers99|221100|False|2014|0.1689|0
32884|Krakers99|4000|True|2014|0.836|1
32885|Jcooler0076|232790|True|2014|0.8225|1
32886|wickedcoolmeme|440|True|2014|0.0|0
32887|wickedcoolmeme|357480|False|2015|-0.4717|-1
32888|wickedcoolmeme|208090|False|2014|0.875|1
32889|wickedcoolmeme|45770|True|2014|0.5574|1
32890|wickedcoolmeme|239800|True|2013|-0.802|-1
32891|wickedcoolmeme|49520|True|2012|0.25|0
32892|76561198062553474|38480|False|2016|-0.5994|-1
32893|76561198062553474|232430|False|2016|0.9595|1
32894|76561198062553474|2270|True|2016|-0.25|0
32895|76561198062553474|63500|True|2016|-0.1369|0
32896|76561198062553474|311660|True|2016|-0.9051|-1
32897|76561198062553474|70000|True|2016|0.8271|1
32898|JasonBubbles|304930|True|2014|0.5106|1
32899|Pixelinguist|227700|True|2014|0.0|0
32900|krayyyz|440|True|2012|0.6369|1
32901|76561198049701451|730|True|2014|-0.0258|0
32902|YourNotMyRealDad|1250|True|2011|0.3182|0
32903|YourNotMyRealDad|4000|True|2011|0.6249|1
32904|YourNotMyRealDad|245170|True|2015|0.0|0
32905|76561198014872561|221100|True|2014|-0.4588|-1
32906|76561198014872561|242760|True|2014|-0.8176|-1
32907|kiddhappymeal|440|True|2012|0.7351|1
32908|kiddhappymeal|104700|True|2012|-0.3612|-1
32909|krisz2412|291010|True|2015|0.1263|0
32910|76561198035811518|221100|True|2014|-0.0018|0
32911|76561198035811518|256290|True|2014|0.7506|1
32912|76561198035811518|22370|True|2015|0.34|0
32913|76561198150792789|416450|False|2016|0.9491|1
32914|76561198150792789|383080|True|2015|0.8957|1
32915|76561198150792789|440|True|2015|0.0|0
32916|76561198150792789|238460|True|2015|0.6801|1
32917|76561198150792789|8930|True|2015|0.6369|1
32918|76561198036201323|246700|True|2014|0.0|0
32919|76561197976933723|48700|True|2013|0.25|0
32920|76561198047986243|264280|False|2014|-0.4767|-1
32921|76561198051969075|17460|True|2014|0.7783|1
32922|76561198051969075|219740|True|2015|0.25|0
32923|kronix129|417860|True|2015|-0.2023|0
32924|76561197963436918|282740|True|2014|0.9281|1
32925|098766catdogbnmnnn|230410|True|2015|0.6705|1
32926|098766catdogbnmnnn|1250|True|2013|0.8074|1
32927|098766catdogbnmnnn|218230|True|2013|0.0|0
32928|chriz2010|206190|True|2014|0.7351|1
32929|76561197995224155|242760|True|2016|0.8074|1
32930|pedrovski8|252950|True|2015|0.3182|0
32931|xKrypt0|105600|True|2013|0.0|0
32932|xKrypt0|41300|True|2011|0.4588|0
32933|Kryskk|242760|True|2014|0.4201|0
32934|Kryskk|393420|True|2015|-0.5106|-1
32935|krystleee|570|True|2014|0.0772|0
32936|kshaunish|255710|True|2015|0.3612|0
32937|sniperkuanyuan|440|True|2015|0.4404|0
32938|sniperkuanyuan|1840|True|2016|0.6369|1
32939|76561198104212010|233470|False|2015|0.2495|0
32940|76561198104212010|113020|True|2015|0.8576|1
32941|ThatOneBot|730|True|2014|0.4404|0
32942|kummaz|267940|False|2015|0.3612|0
32943|kummaz|383870|True|2016|0.7096|1
32944|76561198068715208|8930|True|2015|0.296|0
32945|Nazi-Slayer|4580|True|2014|0.0|0
32946|Nazi-Slayer|227940|True|2015|-0.5574|-1
32947|Nazi-Slayer|730|True|2014|-0.6249|-1
32948|Nazi-Slayer|218230|True|2014|0.7003|1
32949|Nazi-Slayer|39120|True|2014|0.5563|1
32950|Nazi-Slayer|203770|True|2014|-0.8591|-1
32951|Nazi-Slayer|48720|True|2014|0.0|0
32952|ragemader|252490|True|2014|-0.34|-1
32953|76561198069681136|391540|True|2016|0.9349|1
32954|76561198045837166|730|True|2014|0.9274|1
32955|76561198045837166|4000|True|2015|0.7579|1
32956|fameplays|107410|True|2014|0.4404|0
32957|kerbalsanta|440|True|2015|0.9851|1
32958|Kurtle-kun|359320|True|2015|0.5533|1
32959|Kurtle-kun|22370|True|2012|0.0|0
32960|76561198042925623|444090|True|2016|0.7269|1
32961|76561198042925623|104900|True|2014|0.8287|1
32962|76561198042925623|239250|True|2014|0.8402|1
32963|76561198068397506|232090|True|2015|0.5106|1
32964|goodladftw|730|True|2015|0.0|0
32965|JohnnyMcShitty|221100|True|2016|0.9906|1
32966|JohnnyMcShitty|107410|True|2016|-0.2732|-1
32967|JohnnyMcShitty|4000|True|2015|0.6369|1
32968|ghosthackz|202970|True|2014|0.0|0
32969|ghosthackz|219150|True|2013|0.128|0
32970|gearskutlu|8870|True|2014|0.8481|1
32971|Kutoraz|570|True|2014|0.34|0
32972|kavindra12|440|True|2014|0.34|0
32973|wudderpudd|440|True|2014|0.9641|1
32974|ky239|391460|False|2015|0.4019|0
32975|ky239|239140|True|2015|0.296|0
32976|ky239|218230|True|2014|0.0|0
32977|ky239|33930|True|2014|0.8885|1
32978|ky239|440|True|2014|0.7269|1
32979|ky239|221100|False|2014|-0.4404|-1
32980|ky239|224540|False|2013|0.1531|0
32981|KyelTheGreat|221100|False|2016|0.0|0
32982|KyelTheGreat|377160|True|2016|-0.176|0
32983|KyelTheGreat|4000|True|2013|0.0|0
32984|kyero55|47410|True|2015|0.296|0
32985|Kyle_The_Great|265210|True|2015|0.296|0
32986|Kyle_The_Great|236510|True|2015|-0.1779|0
32987|Kyle_The_Great|221100|True|2015|0.6605|1
32988|76561198033167818|252490|True|2016|0.6486|1
32990|76561198074519984|413150|True|2016|0.0|0
32991|itsjesusmate|730|True|2015|0.7506|1
32992|itsjesusmate|12210|False|2014|0.3553|0
32993|itsjesusmate|440|True|2013|0.9702|1
32994|76561198060891034|242860|True|2016|0.765|1
32995|76561198060891034|209870|True|2015|0.0|0
32996|76561198081935065|332800|True|2014|0.0|0
32997|KzahrHD|333930|True|2015|0.8834|1
32998|kzhong28|200510|True|2014|0.0|0
32999|76561198091770962|730|True|2015|0.0|0
33000|76561198091770962|236450|True|2014|0.0|0
33001|76561198091770962|304930|True|2014|0.0|0
33002|76561198096322505|311210|True|2015|-0.7184|-1
33003|LeonardoGames1|72850|True|2014|0.0|0
33004|LeonardoGames1|200210|True|2013|0.0|0
33005|LeonardoGames1|242050|True|2013|0.0|0
33006|76561198082737449|10|True|2014|0.0|0
33007|76561198070821401|550|True|2013|0.3612|0
33008|76561198070821401|265550|False|2014|0.0|0
33009|76561198073794421|4920|True|2015|0.0|0
33010|76561198084656191|218620|True|2014|0.0|0
33011|76561198084656191|570|True|2014|0.6124|1
33012|76561198084656191|730|True|2014|0.0|0
33013|76561198140978116|570|True|2016|0.3612|0
33014|StarchyBoy|206500|True|2013|0.5106|1
33015|LouisMcQueen|730|True|2014|0.0|0
33016|76561198087423111|4000|True|2014|0.8126|1
33017|76561198087423111|440|True|2013|0.9001|1
33018|LeandroMcCartney|221100|True|2014|0.3182|0
33019|Hawwwk|55230|True|2014|0.4215|0
33020|Hawwwk|109400|False|2016|0.5267|1
33021|Hawwwk|271590|False|2015|0.0|0
33022|Hawwwk|322330|True|2014|0.0|0
33023|Hawwwk|271520|True|2014|0.0|0
33024|Hawwwk|208090|True|2014|0.0|0
33025|76561198073647322|17080|True|2015|0.34|0
33026|76561198073647322|49520|True|2015|0.3412|0
33027|76561198073647322|4000|True|2016|0.5859|1
33028|76561198073647322|204360|True|2015|0.0|0
33029|76561198066452898|9450|True|2014|0.5106|1
33030|76561198066452898|236390|True|2016|0.7906|1
33031|76561198083829532|105600|True|2013|0.7178|1
33032|LaSusanaPelotudo|227300|True|2015|0.0|0
33033|LaSusanaPelotudo|307780|True|2015|0.0|0
33034|76561198019159115|346110|True|2015|-0.34|-1
33035|76561198019159115|70400|True|2014|0.765|1
33036|76561198019159115|237890|False|2014|0.5574|1
33037|76561198019159115|570|True|2013|0.9201|1
33038|76561198019159115|1250|True|2013|-0.8074|-1
33039|76561198013785384|105600|True|2011|0.323|0
33040|76561198013785384|40100|False|2014|0.9698|1
33041|76561198013785384|730|False|2014|-0.6036|-1
33042|76561198013785384|72850|True|2014|0.9524|1
33043|76561198013785384|216250|True|2013|-0.4767|-1
33044|76561198013785384|630|True|2011|-0.34|-1
33045|76561198013785384|1250|True|2011|-0.7579|-1
33046|lachd1223|427250|True|2016|0.765|1
33047|lachd1223|497850|True|2016|0.9607|1
33048|76561198138193812|218620|True|2015|0.3182|0
33049|Lacuspop|224500|False|2016|0.0258|0
33050|76561198036511313|233450|True|2014|0.7906|1
33051|76561198036511313|4000|True|2013|0.5719|1
33052|76561198055563643|346110|True|2016|0.9423|1
33053|ladysaphera|232090|False|2015|-0.4019|-1
33054|ladysaphera|570|True|2012|0.4404|0
33055|ladysaphera|244160|True|2015|-0.8375|-1
33056|ladysaphera|236390|False|2015|-0.4019|-1
33057|LagComingThrough|570|True|2014|0.34|0
33058|76561198046928474|50130|True|2016|0.5994|1
33059|76561198046928474|113400|True|2015|0.0|0
33060|omni574|730|True|2015|0.9459|1
33061|omni574|346110|True|2015|0.0|0
33062|omni574|313740|False|2014|-0.5267|-1
33063|omni574|290490|True|2015|0.0|0
33064|omni574|232090|True|2015|-0.7605|-1
33065|lagstaboppa|440|True|2014|0.7065|1
33066|lakartdeux|200510|True|2014|0.5267|1
33067|76561198065624511|29800|True|2015|0.891|1
33068|lushious|223470|True|2015|0.5106|1
33069|lalup|230410|True|2015|0.6369|1
33070|lalup|211820|True|2015|0.9808|1
33071|LAMAINPAJAMAS|221100|True|2014|-0.34|-1
33072|LAMAINPAJAMAS|730|True|2015|0.3182|0
33073|76561198069911736|4000|True|2015|0.5106|1
33074|76561198028679672|376570|True|2016|0.854|1
33075|76561198028679672|570|True|2012|-0.3346|-1
33076|76561198078649427|296470|True|2016|-0.3369|-1
33077|76561198078649427|221910|True|2013|0.128|0
33078|76561198078649427|346900|True|2015|0.34|0
33079|76561198078649427|373180|True|2016|0.2732|0
33080|76561198078649427|94400|True|2016|-0.7964|-1
33081|76561198078649427|397340|True|2016|0.128|0
33082|76561198078649427|317360|True|2015|0.4215|0
33083|76561198078649427|274940|True|2015|0.296|0
33084|76561198059734284|304930|True|2014|0.4404|0
33085|BlazeXERs|730|True|2014|0.8519|1
33086|larraslavin|203160|True|2013|0.9195|1
33087|larrybob4224|223710|True|2014|-0.3818|-1
33088|larrybob4224|22380|True|2016|0.296|0
33089|larrybob4224|38400|True|2015|-0.34|-1
33090|larrybob4224|12110|True|2015|0.8979|1
33091|76561198044800577|236850|True|2015|0.1531|0
33092|76561198016514671|270550|True|2016|0.8834|1
33093|76561198091823489|354140|True|2015|0.0|0
33094|luvahegao|570|True|2014|0.0|0
33095|icantfindagoodcustomurl|4000|True|2014|0.0|0
33096|76561197982079779|299740|True|2016|0.5563|1
33097|76561198075975078|274940|True|2015|0.9428|1
33098|appletoph|226320|True|2016|0.5106|1
33099|appletoph|235600|True|2016|-0.2732|-1
33100|appletoph|230410|True|2016|-0.4767|-1
33101|appletoph|400|True|2015|0.0|0
33102|appletoph|440|True|2014|0.0|0
33103|laurences2k|730|True|2015|0.0|0
33104|laydback|42700|True|2015|0.0|0
33105|76561198047756479|730|True|2015|0.5106|1
33106|redfox5367|391540|True|2016|0.8328|1
33107|redfox5367|240|True|2015|-0.1779|0
33108|Lazakin|265630|True|2014|0.855|1
33109|Lazakin|377160|True|2016|0.8316|1
33110|Lazakin|360620|False|2016|0.8655|1
33111|Lazakin|730|True|2015|0.5994|1
33112|Lazakin|241930|True|2014|-0.0772|0
33113|Lazakin|91310|True|2014|0.0|0
33114|Lazakin|220240|True|2014|0.8876|1
33115|wizardlele|239820|True|2015|0.6249|1
33116|76561197999638720|311210|True|2015|0.9881|1
33117|76561198090836955|440|True|2013|0.6369|1
33118|76561198068153515|218620|True|2014|0.0|0
33119|76561198068153515|348090|True|2015|0.0|0
33120|76561198068153515|211820|True|2014|0.4588|0
33121|76561198068153515|227480|True|2015|0.0|0
33122|76561198068153515|253710|True|2014|-0.4404|-1
33123|Lcast15|4000|True|2015|0.2023|0
33124|LczNTC|570|True|2015|0.0|0
33125|76561198084634633|550|True|2014|0.2732|0
33126|76561198084634633|218620|True|2016|0.0|0
33127|76561198084634633|400|True|2014|-0.4767|-1
33128|76561198084634633|1840|True|2014|0.4404|0
33129|76561198044822914|440|True|2016|0.7269|1
33130|76561198065038974|208090|True|2014|0.4404|0
33131|76561198065038974|221100|True|2014|0.6249|1
33132|76561198065038974|252490|True|2014|0.6249|1
33133|76561198065038974|730|True|2015|0.0|0
33134|76561198065038974|221260|True|2013|0.0|0
33135|76561198043401883|730|True|2015|0.1779|0
33136|76561198043401883|267940|False|2015|-0.5994|-1
33137|76561198043401883|72850|True|2016|0.8999|1
33138|76561198043401883|440|True|2014|-0.4767|-1
33139|lecomptedelric|72850|True|2014|-0.6808|-1
33140|76561198066942200|440|True|2013|0.6908|1
33141|76561198066942200|200210|True|2013|0.4215|0
33142|76561198066942200|219740|True|2013|0.4404|0
33143|76561198066942200|620|True|2013|0.0|0
33144|76561198075686544|219640|True|2015|0.5574|1
33145|L3N1SH|730|True|2015|-0.5267|-1
33146|lepaonetonis|255710|True|2016|0.0|0
33147|lepaonetonis|427520|True|2016|0.6369|1
33148|lepaonetonis|550|True|2015|0.0|0
33149|76561198066541306|221100|False|2015|-0.9485|-1
33150|leafenn|730|False|2016|0.0|0
33151|leaf_jonin|570|True|2014|0.5198|1
33152|leaf_jonin|1250|True|2013|0.9413|1
33153|Leaf-Senpai|237310|True|2014|-0.6705|-1
33154|Leaf-Senpai|374320|True|2016|0.9623|1
33155|turtletophat|319510|True|2014|-0.0026|0
33156|turtletophat|105600|True|2014|-0.34|-1
33157|turtletophat|440|True|2015|0.0|0
33158|76561198052378807|227940|False|2015|-0.6908|-1
