|user_id|Action|Casual|Indie|Simulation|Strategy|Free to Play|RPG|Sports|Adventure|Racing|Early Access|Massively Multiplayer|Animation &amp; Modeling|Video Production|Utilities|Web Publishing|Education|Software Training|Design &amp; Illustration|Audio Production|Photo Editing|Accounting
181|jonasdbomb|0.8383072873476596|0.005091840070753882|0.20966579216073183|0.1426293146700838|0.13515884918993354|0.16996829827578028|0.298645241139085|0.001861532929092817|0.2270674749831828|0.003595313598345931|0.014259585574488769|0.211627701865413|0.00040759054329810046|0.00040759054329810046|1.8250322834243303e-05|0.0|0.0|0.0|0.0|0.0|0.0|0.0
182|L1J1N|0.9908433280402308|0.0|0.08851444288503287|0.0045880427917578785|3.3126662756374576e-05|3.3126662756374576e-05|0.0796033706035681|0.0|0.06353693916672644|3.3126662756374576e-05|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
183|Lord_Exploit|0.871545356745943|0.0|0.08712393792866535|0.3286533230533364|0.30486252772556266|0.0005951890303988492|0.03488981330309874|0.0005448913658581013|0.12706866651810925|0.0|0.08508688251476507|0.08515394606748605|0.0|0.0020705871902607855|0.0020705871902607855|0.0|0.0|0.0|0.0|0.0|0.0|0.0
184|76561198079106676|0.8271834000537677|0.0015902729118599077|0.2569792677070507|0.24287590293872277|0.17420556264474255|0.00860219847322739|0.202391677532541|0.0008893748507068372|0.2054073061654013|0.0008893748507068372|0.19553583431252275|0.19729691431491575|0.0|0.0|1.1779799347110427e-05|0.0|0.0|0.0|0.0|0.0|0.0|0.0
185|76561198092244787|0.9788228689952059|0.018873626080345|0.1566510964668635|0.04322623764222299|0.005901529349003399|0.018380658234962856|0.06342383450730861|0.005986038122497482|0.06925493987840027|0.0|0.05267713547797784|0.05602931682657643|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
186|Sanctus94|0.6977458349678777|9.114436796304273e-06|0.007080398317929036|0.5013745346551024|0.5008139967921297|0.04358523675992704|0.05468282309582718|3.038145598768091e-06|0.06318811169957846|4.101496558336923e-05|0.005251434667470646|0.04471390784986938|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
187|76561197990792016|0.9802962735547486|0.008035646671887026|0.01910630311338411|0.009122003636400693|0.0018060684535039704|0.025413963238591585|0.17131170357277697|0.0|0.08793210911359603|0.0|0.006137916849502215|0.027199662499010922|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
188|76561198068415226|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
189|AVATAR715|0.2395515397290209|0.026343598110783295|0.6816504661547558|0.6719622094019704|0.1345086125706849|0.0426990423063457|0.03286872900293297|0.004962508835248812|0.03299500149237951|3.78817468339604e-05|0.0222586830771879|0.055989221820593474|0.00023360410547608912|0.00023360410547608912|0.0|0.0|0.0008207711814024754|0.0|0.00023360410547608912|0.0|0.0|0.0
190|76561198073987767|0.7907036872235514|0.11902753745043297|0.09544112647931975|0.05658502954302138|0.5073872957245635|0.16304805233396086|0.2156759304628713|0.0|0.05419285326443454|0.0|4.471357530068857e-05|0.12177742233142531|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
191|Fluxxyz|0.9111612776448129|0.16830845229339259|0.2706841244307677|0.10163842493300862|0.0|0.17128286342825053|0.0016524506304766283|0.0|0.1688423209586235|0.0|0.0|0.002974411134857931|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
192|76561198092150873|0.9236693537164429|0.01778647621235094|0.2183528313573545|0.14395757949811583|0.08073504020726395|0.03922778287252631|0.0754253989719688|0.0020054991662724724|0.20286774763089|0.00021918023675108987|0.07247194528174787|0.13401227625553513|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
193|YieuwMage|0.8138785133089687|0.20653828407043004|0.14563857064363822|0.014337300662387416|0.023636257459926424|0.3941405106622352|0.26153738672932897|0.0026375222916656094|0.15360185910116708|0.0|0.01800616179887099|0.15904597562627174|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
194|76561198078752187|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
195|Nfkted_CS|0.98654416606995|0.061460456761766105|0.09558695636052833|0.04837291480751835|0.010414407647181807|0.07889609116692924|0.0|0.0|0.05762844920019179|0.0|0.0|0.02123673867995056|0.0|0.0|0.03703140855672985|0.0|0.0|0.0|0.0|0.0|0.0|0.0
196|A-Very-Sly-Person|0.5320113933139554|0.26550377821423593|0.5410714898898996|0.012550517529204754|0.0028223325676755935|0.485701960627433|0.07707558456555619|0.0|0.3331443186405094|0.0|6.817228424337182e-06|0.026750804337099105|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
197|76561198211054671|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
198|76561197994493402|0.9652690242420139|0.004637856422094787|0.05006156785025844|4.5469180608772425e-05|0.0006517249220590714|0.00021218950950760464|0.1821002792397495|0.0|0.18046338873783369|0.0|7.578196768128737e-05|0.00012882934505818852|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
199|Koolcaz12|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
200|76561198065656175|0.7771819853666603|0.035575787094827616|0.4084161696050167|0.17776502285536155|0.057477678681901914|0.07425350242403184|0.2910949347743155|0.013047376104482346|0.2878922376848673|0.011005711475641253|0.07165979971958135|0.1202347691186397|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
201|76561198188979775|0.13171372420271024|0.25081397942099887|0.6508064862539071|0.6061742113859537|0.0004851334224777541|0.20909250508791202|0.2061817045530455|0.0|0.0024256671123887704|0.0|0.0|0.2061817045530455|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
202|97396295|0.8243770993204705|0.2259236310695859|0.031192316778689725|0.00748893672913095|0.003027173580804831|0.29688209655033043|0.23236980445668595|0.0|0.2281692587920201|0.0|0.0|0.2722623487153506|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
203|M1ss_P1nk|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
204|xoFushiox|0.9172006683963998|0.002607811460280418|0.008488277052817012|0.0|0.00017910047489959167|0.27703994141229793|0.004529071100112402|0.0|0.017584410262869003|7.055473253620279e-05|0.011655099086268883|0.28538982264360163|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
205|76561198126640317|0.9837074001971087|0.0|0.11414201026379443|0.05735157398303726|0.05759913473404317|0.033263912910161605|0.006362311300852047|0.019912136405909196|0.008623366160039414|0.019912136405909196|0.07085188693789322|0.07516769603042969|1.6504050067061082e-05|1.6504050067061082e-05|0.0|0.0|0.0|0.0|1.6504050067061082e-05|0.0|0.0|0.0
206|DemonicWolvz|0.7524818777167058|0.16227063724146246|0.16914087727763474|0.20599639076200404|0.17528863400677727|0.19773437306689107|0.21571667230995617|0.015770525192710282|0.4506212601790025|0.01573506588929778|0.0030317704417689244|0.12834494870155114|3.545930341250204e-05|3.545930341250204e-05|3.545930341250204e-05|0.0|0.0|0.0|3.545930341250204e-05|0.0|0.0|0.0
207|DieMadchenschanderin|0.6615896248571194|0.03401413025603714|0.3189624653331477|0.22078092587826592|0.2819281773453778|0.42006454712231384|0.27354991869028095|0.0003380886216432517|0.22865356092510164|0.0027982870737794136|0.09351621834104568|0.13732435335531076|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
208|76561198052784112|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
209|76561198072706529|0.5394670858206251|0.1850123217699041|0.5474036903884707|0.2592655429927148|0.036455845568141805|0.23234425507916764|0.34608036411664284|0.0|0.35477060213636025|0.0|0.01725539164908273|0.08143619233878444|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
210|76561198215949741|0.9999956681330759|0.0|0.0014717094722579837|0.0|0.0014717094722579837|0.0014717094722579837|0.0014717094722579837|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
211|GGargula|0.7543861110179381|0.1815321856252019|0.3855796007105773|0.23460499720134537|0.11783137982960293|0.07975193134662495|0.27063608028973635|0.010376146015202994|0.31593517729461934|0.011316379311078994|0.026091473960558983|0.004063151028606998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
212|Myther43|0.9362757603700285|0.015984395772870332|0.11103497289697017|0.09063846550089233|0.06776014531676025|0.06151282347096858|0.1466361494428515|0.010355149908777984|0.25853167428357227|0.009518370118169662|0.01887508959497181|0.07292345697926388|4.754430628456375e-05|4.754430628456375e-05|0.0|0.00021870380890899322|0.0|0.0|0.00026624811519355697|0.0|0.0|0.0
213|getf0kinn0sc0pedm9|0.8703941838310356|0.035035383587513395|0.22180594574619392|0.32913047850962107|0.17554605096840925|0.059767296653944445|0.021036998942175086|0.004852486638450608|0.22064837323199926|0.004666128215112771|0.0002544509241728162|0.00997734328024113|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
214|76561198141443390|0.924093964190845|0.023546471567188844|0.17971467083879752|0.070684014737433|0.0351823861877207|0.049083513156207625|0.13510759286139848|0.00771111146428226|0.1890548572973604|0.0122344940492661|0.15036784723865845|0.16655296551757054|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
215|76561198031924053|0.5772090146666159|0.0|2.960425770825059e-05|0.0|2.960425770825059e-05|0.0|0.8165964435599572|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
216|76561198097333029|0.4354708893693426|0.5893160794823075|0.34392664401286765|0.22822488946510072|0.045136398752150836|0.08709417787386851|0.12523761343906642|0.5009504537562657|0.1048944478042942|0.0|0.0|0.07374397542604925|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
217|dominiclim99|0.42740195562333877|0.3559456911675618|0.4300732178459846|0.028048253337781607|0.004006893333968801|0.5883455045377523|0.01469194222455227|0.013356311113229337|0.3973502556185728|0.0020034466669844003|0.0|0.02070228222550547|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
218|whodafuqisthisguilao|0.9563875324566156|0.09186268032247197|0.09852835954994038|0.00010994934808195329|0.036578773740014836|0.15860193460821762|0.12767868046016825|0.009139539559312368|0.11066401884448598|0.009139539559312368|0.0|0.10939960134154351|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
219|76561198072205329|0.7572075699389269|0.04895584059322484|0.10366991365746812|0.05273671776287469|0.024032472124326083|0.07881173272597713|8.691671654367481e-05|0.0|0.6350787186054959|0.0|0.0|0.02444532652790854|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
220|Icamebackbitches|0.9324961002626665|0.010460579474926061|0.20253852574045572|0.08455666263935761|0.08158877729995999|0.11154084081975722|0.1359014532713829|0.0020434620369623006|0.15446102880489213|0.0012874559353755154|0.06645742745483438|0.1277575459592401|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
221|Magjiikal|0.5376463536160397|0.11982804190185743|0.6047590424846807|0.19863357835106496|0.1304006697571877|0.12067633493917355|0.38662359144995095|0.001356677714732063|0.31793550122629427|0.003133068360819143|0.016043674587288972|0.09482556523754693|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
222|ohnospaghet|0.7324354540110513|0.028404825294975393|0.47783456206204494|0.4076143702076794|0.05540820914940447|0.11169944034468161|0.17088470508385117|0.006676786050082463|0.14409780405357153|0.0003987841497489526|0.02938469492007282|0.04284081151588748|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
223|76561198060062487|0.5010866443584859|0.0|0.49963562125706174|0.0|0.0|0.001451023101424187|0.0009673487342827914|0.49963562125706174|0.0009673487342827914|0.49963562125706174|0.0|0.0009673487342827914|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
224|76561198050347115|0.1970111279213587|0.015664231300954446|0.3463140459039516|0.1338443439853709|0.7142221086998097|1.7138108644370292e-05|0.5211484612394951|0.0|0.202161129568992|1.7138108644370292e-05|0.022703709426629547|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
225|2768820078|0.7825293308109328|0.0644110218575776|0.14630147429782608|0.2116416102269977|0.25644303753288406|3.0215091759154502e-05|0.42088489754561254|0.0|0.25838435717840974|0.0|0.08724607745455862|0.004554925082692541|0.0005212103328454151|0.0005212103328454151|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
226|76561198049968536|0.6159044856234414|0.0001352779497870971|0.05727241200460047|0.5528311415352074|0.5525712654737742|0.0007191091014998319|0.0|0.0|0.00038091422703208914|0.0|0.05656754268728875|0.05677757950406346|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
227|76561198056392326|0.8732259473677938|0.14554500153118327|0.2669970002659113|0.08199904572824293|0.09025623066616488|0.08438719633462163|0.08497321853138985|0.05631100507291482|0.32978509277679047|0.062127165221291|0.0011191702103693555|0.001921095321736374|0.0|0.0|0.00039655637375292125|0.0|0.0|0.0|0.0|0.0|0.0|0.0
228|2d4nk4m3|0.5411318824694633|0.14173742467734995|0.44211001284443613|0.16649837124664577|0.12962482158572156|0.3258324324218057|0.373905391334519|0.00010227771006200085|0.36969252375339373|0.00011688881149942955|0.09146793018187653|0.2368337783828546|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
229|76561198074003102|0.9639545371058296|0.0015537772078342128|0.1846847380368796|0.19111459656360819|0.008552090810599692|0.0015537772078342128|0.0|0.0|0.008968957866360091|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
230|76561198078478151|0.8168894310628484|0.010301598309039718|0.37905199232580233|0.36882843642819474|0.040191841887541324|0.010613767954768195|0.0|0.00015608482286423814|0.22614739772742304|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
231|exiaez|0.6952989248693406|0.024633202821926735|0.28542385008884674|0.25685468985950344|0.041568529762001365|0.024767078924219813|0.035985896296379924|0.0|0.6040489735463773|0.0|0.0|8.032566137584805e-05|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
232|BURNINGchicken3|0.6138691582909879|0.07519881284070346|0.4058000234386015|0.42474605259592935|0.08752836438768173|0.004695154304267272|0.019556780936744705|0.32511716857855066|0.14602693325995486|0.3254225444682591|0.0025956950625217437|0.0033845827776018815|0.0|0.0|0.17725161798264288|0.0|0.0|0.0|0.0|0.0|0.0|0.0
233|76561198066835162|0.949621631575725|0.025730020829552596|0.10479829208244286|0.0697024141392942|0.06172902214400844|0.09474519766239392|0.18947240481938332|0.00082036704644637|0.13494678103934696|1.4392404323620525e-05|0.04582901346748866|0.11274649737016229|0.0|0.0|0.0023063827928601894|0.0|0.0|0.0|0.0|0.0|0.0|0.0
234|76561198069593452|0.71738762280209|0.00014812197125923537|0.00067477786906985|0.0011685177732673013|0.0026332794890530733|0.695399739068497|0.019338146247733508|0.0|0.01667195076506727|0.0|0.005176039995669947|0.03296536760358316|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
235|undietaker|0.9651138302542188|0.055300046910815644|0.14199637728313136|0.04612381453634252|0.08033784015708446|0.020858224911646413|0.04577716787351839|0.02100678776714247|0.16753928423808676|0.022987625840423232|0.047252892238112555|0.05431457996935847|1.980838073280761e-05|1.980838073280761e-05|1.980838073280761e-05|0.0|0.0|0.0|1.980838073280761e-05|0.0|0.0|0.0
236|76561198095921854|0.3259702231691627|0.017357588648164213|0.18010058258838663|0.4037523884631076|0.7211661241594624|0.08875982921034217|0.3579597049228113|0.0003294796809832724|0.12449839036427016|0.0010483444394922303|0.09069677036521352|0.13479213433680814|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
237|EizanAratoFujimaki|0.7718774567982342|0.08849066921945634|0.19627727009501234|0.26093270783693295|0.20397822685061145|0.010806793475529085|0.05246653576197984|0.0023087240606812134|0.4945291403596298|0.019170894376217502|0.0187734544508778|0.0017147969812409786|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
238|POOTISSPENSOR|0.06856232560743775|0.014809059911100275|0.7119415310250828|0.6982089448982813|0.01485936242438526|0.00012072603188396962|0.011016250409412228|0.0|0.01935640711206313|0.0|0.0025654281775343546|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
239|angorabug|0.3612272638559404|0.025461071293605333|0.07842633079130415|0.001000588047071912|0.00687829388047039|0.10303360689504273|0.781665973072289|0.0|0.1026501480027517|0.0|0.00034151807594670055|0.4801174951017365|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
240|TeCool|0.401943940350575|0.07447894442024802|0.41253757361420745|0.0039040718859763373|0.09728925206864909|0.3630074031843981|0.5278283256851884|1.0966494061731285e-05|0.4077068329800148|0.0003015785866976103|0.0|0.2768107598591902|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
241|ZyhgarThestarweaver|0.7034532482378181|0.006058894101406434|0.11330606848374725|0.4021580484542094|0.46223300306225307|0.18185062517360942|0.15285508770353162|0.002893966938246688|0.12706218835575092|0.0016872162458503855|0.005868942603529238|0.21038804432527755|0.00021788554168266567|0.00021788554168266567|0.0|0.0|0.0|0.0|0.00029889426871852856|0.0|0.0|0.0
242|2xDelorean|0.7618542978201258|0.10962556570791693|0.4518021243156482|0.08405620917500432|0.07163758214205207|0.14675265100239263|0.31449901811889724|0.009015706306673851|0.23678769699129645|0.0|0.01668922475716618|0.11984788533984488|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
243|washington_|0.6717370948048561|0.13694706604555545|0.438580046921401|0.1478381281484388|0.008414293462474456|0.12981435635631583|0.17512098270674162|0.0|0.5083471635654776|0.002829564173490412|0.06930872244803189|0.07062390579584592|1.4399817676795988e-05|1.4399817676795988e-05|0.0|0.0|0.0|0.0|1.4399817676795988e-05|0.0|0.0|0.0
244|jewxxl|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
245|76561198088944293|0.6564386314220173|0.024032831376432844|0.30990093187215784|0.5362467176604963|0.3866880255394765|0.06583931783433922|0.09651992181672664|0.00018041971581922637|0.09046429597038388|0.0034326007471247684|0.05836809114079946|0.10065107069433098|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
246|76561198092540221|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
247|76561198061769804|0.9864941755993206|0.04483123282080683|0.07572362122309936|0.030014481386034353|0.020423761340496886|0.07904476002988738|0.058869462939274884|0.0018551997324701146|0.08024567057099527|0.0|0.0|0.04013525849799185|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
248|76561198061475436|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
249|76561198051258119|0.8825927345717303|0.03475388911543811|0.03467625281673278|0.1993001424064362|0.20529754648142245|0.17052036647637275|0.10534469371325358|6.987266883479123e-05|0.295825352586765|0.0|0.00010092718831692067|0.09520927491727359|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
250|76561198065771371|0.9999991328974274|0.0006153525252432762|0.0005384334595878666|0.0|5.1279377103606345e-05|0.0008204700336577015|5.1279377103606345e-05|0.0|0.0006153525252432762|0.0|5.1279377103606345e-05|7.691906565540952e-05|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
251|nubquake123|0.7762287599375397|0.04828604250817463|0.2098674595275115|0.28668826482953086|0.2802624535239911|0.03871666883733485|0.3682128564649219|0.015590682466138721|0.22846301778401057|0.00934978659385191|0.015995184976379532|0.022236080848666344|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
252|Pyromanic|0.8287972322523898|0.04237752524593471|0.554642246130701|0.045462479191041065|0.0019483919653303314|0.0006494639884434438|0.0009741959826651657|0.033122663410615635|0.022406507601298812|0.0|0.0|0.0003247319942217219|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
253|76561198109656922|0.510998708327712|0.043915349481297765|0.4983609294871687|0.38356217974802753|0.05179625345442709|0.21883861165120044|0.5150025356063973|0.0|0.052996656046360696|0.0|0.00010438283408118314|0.15119107924987368|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
254|76561198149432604|0.7539893338278256|0.06765868849138154|0.12398237678804018|0.0|0.01488945786745278|0.6261011866900997|0.0008472835150111921|0.0|0.13901649281659242|0.0|0.0|0.000247985419027666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
255|Unplanned_stategy|0.6319716038384203|0.023869079194994074|0.17351199489756816|0.046536319507804604|0.6596138981286418|0.27259382832409507|0.20833737273944475|0.0|0.07009795154689126|0.0|0.008692369589746085|0.09989237592846466|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
256|CobRazor|0.15247149356363177|0.00012332467924092733|0.7075948194625955|0.6801875321944473|0.022204933035958548|0.011469195169406242|0.06215888372372319|0.0|0.08713537665630679|0.0|0.02568723253136684|0.025810557210607765|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
257|relesprit|0.8934413476824129|0.029971088871811578|0.18437533679013732|0.07670260581129935|0.18727679326602548|0.07083592458532773|0.3095312029441987|0.05586100819512115|0.11831140472376117|0.0558822642865196|0.007864753817425733|0.06916732141054956|0.0|0.0|7.439631989456774e-05|0.0|0.0|0.0|0.0|0.0|0.0|0.0
258|76561198090294067|0.9073983537221132|0.031106736308440835|0.04742989489807998|0.18398441576352778|0.25983353299376216|0.04411664483686255|0.03881364405953356|0.028792863303731923|0.24859279195726772|5.4020381432892915e-05|0.019006170867472822|0.07487224866598957|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
259|jimmyarcexd|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
260|talove112345|0.8434902595481385|0.0008347795167645089|0.09201629434248787|0.2382115940610723|0.1520478300263356|0.02527022776292562|0.11605250021106596|5.4442142397685364e-05|0.43110464142127136|0.0020960224823108864|0.002241201528704714|0.01502603130176116|0.0|1.8147380799228455e-05|1.8147380799228455e-05|0.0|0.0|0.0|0.0|0.0|0.0|0.0
261|76561198055094875|0.6266386120182894|0.025865766636033873|0.48528623887840117|0.413599670799237|0.2097804608518177|0.22193029850018908|0.29907292672914165|0.0|0.1310464817458435|0.0|0.0096491434130517|0.01076056307319378|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
262|WitchHunter4542|0.5016107301637499|0.10574425078071174|0.6158841029046896|0.41651341811180104|0.08113766366909507|0.12307508937337278|0.22579269621630343|0.004946047660626466|0.3322451310938776|0.0|0.003681433201943563|0.035639645700036846|4.496406964205879e-05|3.372305223154409e-05|1.1241017410514697e-05|1.1241017410514697e-05|1.1241017410514697e-05|0.0|4.496406964205879e-05|0.0|0.0|0.0
263|76561198203244300|0.4855906861156919|0.12864539354161814|0.5617275997572937|0.018766679015073534|0.0011772173394384213|0.16771524952778546|0.45127556509790573|0.0022474149207460767|0.4456493835276026|0.0021862607732427825|0.0021021738204257522|0.03694474936042785|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
264|pwrt|0.7061074435060422|0.023782343520606774|0.07620711735249983|0.10180676269889574|0.025601638001906648|0.688097823000031|0.03971561698443348|7.97062204293482e-06|0.041574764575948026|5.977966532201116e-05|0.00027498646048125134|0.0850565004756682|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
265|wantmahbody|0.8550624886249482|0.01724506353224782|0.2865837945454845|0.031049506116455926|0.009828847037540271|0.09509960217965858|0.0474868629017554|0.18960129157261515|0.32063335429346285|0.18779706351449676|0.0015734547018474287|0.0075001340788060766|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
266|76561198115868847|0.7566660053017442|0.039161068175800964|0.08164964131864098|0.04496084465182801|0.6420000404008626|0.0393048048914398|0.04381095092671732|0.0|0.04008098315588952|0.0|2.874734312776727e-05|0.00014373671563883635|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
267|benedictcuminherbatch|0.5490497380001678|0.0|0.4829527114531786|0.0|0.0|0.0|0.0|0.4823386070500525|0.0|0.4823386070500525|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
268|76561198031207016|0.4611943995578406|0.01852128355702613|0.04035040797611504|0.08772341460779987|0.7411138693335898|0.42310172423360964|0.0178780922782917|0.009608490123134746|0.019085716719997158|0.007757674402694857|0.0|0.22029957614285578|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
269|76561198089077856|0.05480880714314022|0.7307840952418696|0.05480880714314022|0.0|0.05480880714314022|0.6759752880987294|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
270|76561198043458582|0.6818603381372553|0.005247242405024431|0.37099055679409626|0.2902064886803508|0.25497471498400903|0.08418243636372272|0.30686253878172753|0.002548776187482954|0.30228283299723435|0.0020187925675460225|0.05696919346673209|0.22867174929683376|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
271|kerim77|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
272|smashiroshh|0.8877284270820697|0.009094578614534754|0.06226167400988585|0.27576136511286103|0.2837964830122078|0.019101762003538393|0.03867556095938828|0.0002989567364639452|0.22210387577260857|4.195884020546599e-05|0.01063656599208563|0.007148737400006269|0.0|0.004410923076599613|0.004431902496702346|0.0|0.0|0.0|0.0|0.0|0.0|0.0
273|shark854|0.742908756187544|0.04213226408292452|0.34636889856022285|0.018575592604039473|0.032170106333233375|0.02487474158115187|0.37941260949612143|0.002390917859925873|0.4078430750740861|0.0020384107395521865|0.025702366994203134|0.11567597787045208|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
